id,city_name_en,city_name_cn,keywords,lat,lon,timezone_id
1259064,Raebareli,拉埃巴雷利,拉埃巴雷利 laaibaleili raebareli,26.2309,81.23315,Asia/Kolkata
1259069,Radhanpur,,rādhanpur radhanpur,23.83238,71.6047,Asia/Kolkata
1259083,Rabkavi,,rabkavi,16.47567,75.1106,Asia/Kolkata
1259091,Kollam,奎隆,奎隆 kollam kuilong,8.88113,76.58469,Asia/Kolkata
1259093,Koyilandy,,koyilandy,11.4381,75.69306,Asia/Kolkata
1259108,Kasba,,kasba,25.85643,87.53836,Asia/Kolkata
1259110,Qadian,卡迪亚恩,qadian kadiyaen 卡迪亚恩,31.82198,75.37663,Asia/Kolkata
1259123,Puttur,,puttūr puttur,13.44189,79.55314,Asia/Kolkata
1259124,Puttur,,puttūr puttur,12.75975,75.20169,Asia/Kolkata
1259148,Pushkar,普斯赫卡尔,普斯赫卡尔 pusihekaer pushkar,26.49022,74.55211,Asia/Kolkata
1259154,Pusad,,pusad,19.91274,77.57838,Asia/Kolkata
1259157,Purwa,,purwa purwā,26.45756,80.77403,Asia/Kolkata
1259158,Purushottampur,,purushottampur,19.52024,84.88514,Asia/Kolkata
1259163,Puruliya,,puruliya,23.33062,86.36303,Asia/Kolkata
1259166,Purnia,普尔尼亚,purnia 普尔尼亚 puerniya,25.77895,87.47422,Asia/Kolkata
1259177,Purna,,purna pūrna,19.1817,77.02566,Asia/Kolkata
1259184,Puri,,puri,19.79825,85.82494,Asia/Kolkata
1259190,Puranpur,,puranpur pūranpur,28.51283,80.14829,Asia/Kolkata
1259202,Puraini,,purāini puraini,25.14257,86.97967,Asia/Kolkata
1259210,Pupri,,pupri,26.47079,85.70311,Asia/Kolkata
1259222,Punjai Puliyampatti,,punjai puliyampatti,11.35163,77.16671,Asia/Kolkata
1259228,Punganuru,,punganūru punganuru,13.36672,78.57186,Asia/Kolkata
1259229,Pune,浦那,浦那 pune puna,18.51957,73.85535,Asia/Kolkata
1259231,Pundri,,pūndri pundri,29.76096,76.56034,Asia/Kolkata
1259239,Punasa,,punāsa punasa,22.23507,76.39335,Asia/Kolkata
1259243,Punalur,,punalūr punalur,9.01956,76.92261,Asia/Kolkata
1259244,Punahana,,punahana pūnāhāna,27.86371,77.20432,Asia/Kolkata
1259251,Pulwama,,pulwama,33.87405,74.89955,Asia/Kolkata
1259263,Puliyankudi,,puliyankudi,9.17489,77.39799,Asia/Kolkata
1259264,Pulivendla,,pulivendla,14.42139,78.22502,Asia/Kolkata
1259272,Pulgaon,,pulgaon,20.72204,78.32056,Asia/Kolkata
1259283,Pukhrayan,,pukhrāyān pukhrayan,26.22375,79.83739,Asia/Kolkata
1259286,Pugalur,,pugalur pugalūr,11.07401,78.02095,Asia/Kolkata
1259296,Pudunagaram,,pudunagaram,10.68018,76.68363,Asia/Kolkata
1259297,Pudukkottai,普杜科泰,pudukkottai 普杜科泰 puduketai,10.38128,78.82141,Asia/Kolkata
1259312,Proddatur,,proddatur proddatūr,14.7502,78.54813,Asia/Kolkata
1259338,Pratapgarh,,pratapgarh pratāpgarh,24.03215,74.78162,Asia/Kolkata
1259361,Pottanur,,pottanur pottanūr,11.10983,77.98883,Asia/Kolkata
1259385,Port Blair,布萊爾港,bulaiergang 布萊爾港 port blair,11.66613,92.74635,Asia/Kolkata
1259388,Porsa,波尔萨,波尔萨 porsa boersa,26.67444,78.37081,Asia/Kolkata
1259395,Porbandar,博尔本德尔,博尔本德尔 boerbendeer porbandar,21.64219,69.60929,Asia/Kolkata
1259400,Poonamalle,,poonamalle,13.04888,80.11488,Asia/Kolkata
1259408,Ponnuru,,ponnuru ponnūru,16.06547,80.55203,Asia/Kolkata
1259409,Ponneri,波内里,波内里 boneili ponneri,13.33868,80.19487,Asia/Kolkata
1259411,Ponnani,,ponnani ponnāni,10.76695,75.92523,Asia/Kolkata
1259425,Puducherry,本地治里,本地治里 puducherry bendizhili,11.93381,79.82979,Asia/Kolkata
1259429,Ponda,波恩达,boenda ponda 波恩达,15.40341,74.01519,Asia/Kolkata
1259434,Polur,,polūr polur,12.51217,79.12405,Asia/Kolkata
1259440,Pollachi,波拉奇,pollachi bolaqi 波拉奇,10.65825,77.0085,Asia/Kolkata
1259444,Polavaram,,polavaram,17.24754,81.64372,Asia/Kolkata
1259446,Polasara,波拉萨拉,polasara 波拉萨拉 bolasala,19.69386,84.81401,Asia/Kolkata
1259460,Pokaran,,pokaran,26.92007,71.91631,Asia/Kolkata
1259478,Podili,,podili,15.60639,79.61489,Asia/Kolkata
1259503,Pithoragarh,,pithoragarh pithorāgarh,29.58349,80.20947,Asia/Kolkata
1259508,Pithapuram,,pithāpuram pithapuram,17.1168,82.25284,Asia/Kolkata
1259521,Pirthipur,,pirthīpur pirthipur,25.20837,78.75158,Asia/Kolkata
1259530,Piro,,piro,25.33218,84.40454,Asia/Kolkata
1259535,Piriyapatna,,piriyāpatna piriyapatna,12.33497,76.10073,Asia/Kolkata
1259541,Piravam,,piravam,9.86667,76.5,Asia/Kolkata
1259552,Pipri,,pipri pīpri,19.79371,75.53519,Asia/Kolkata
1259554,Pipraich,皮普赖奇,pipraich pipulaiqi 皮普赖奇,26.82745,83.52632,Asia/Kolkata
1259592,Pipili,皮皮利,pipili 皮皮利,20.11357,85.83147,Asia/Kolkata
1259602,Piparia,,pipariā piparia,22.75703,78.35499,Asia/Kolkata
1259608,Pipar,,pīpār pipar,26.38441,73.54394,Asia/Kolkata
1259630,Pinjaur,,pinjaur,30.79873,76.91822,Asia/Kolkata
1259638,Pindwara,,pindwāra pindwara,24.79749,73.05505,Asia/Kolkata
1259647,Pinahat,,pināhat pinahat,26.88487,78.37647,Asia/Kolkata
1259652,Pimpri,,pimpri,18.62292,73.80696,Asia/Kolkata
1259680,Pilkhua,,pilkhua,28.71271,77.656,Asia/Kolkata
1259686,Pilibhit,,pīlibhīt pilibhit,28.63124,79.80436,Asia/Kolkata
1259688,Pilibangan,,pilibangan,29.44964,74.10093,Asia/Kolkata
1259689,Pileru,,pīleru pileru,13.65584,78.93854,Asia/Kolkata
1259693,Pilani,,pilani pilāni,28.36725,75.60352,Asia/Kolkata
1259701,Pihani,,pihani pihānī,27.61987,80.20343,Asia/Kolkata
1259704,Piduguralla,,piduguralla pidugurālla,16.47926,79.88632,Asia/Kolkata
1259709,Pichor,,pichor,25.17555,78.18863,Asia/Kolkata
1259735,Phulpur,,phulpur,25.54895,82.0895,Asia/Kolkata
1259744,Phulera,,phulera,26.87401,75.24171,Asia/Kolkata
1259756,Phulbani,,phulbāni phulbani,20.48101,84.23063,Asia/Kolkata
1259773,Phirangipuram,,phirangipuram,16.29078,80.26233,Asia/Kolkata
1259775,Phillaur,,phillaur,31.01887,75.79111,Asia/Kolkata
1259784,Phek,帕科,phek pake 帕科,25.66667,94.5,Asia/Kolkata
1259801,Phaphund,,phaphund phaphūnd,26.59888,79.46437,Asia/Kolkata
1259811,Phaltan,帕尔坦,帕尔坦 paertan phaltan,17.99113,74.43177,Asia/Kolkata
1259813,Phalodi,帕洛迪,paluodi 帕洛迪 phalodi,27.13102,72.36826,Asia/Kolkata
1259818,Phalauda,帕劳达,帕劳达 phalauda palaoda,29.18824,77.82996,Asia/Kolkata
1259827,Phagwara,,phagwara phagwāra,31.22452,75.77387,Asia/Kolkata
1259840,Petlawad,,petlawad petlāwad,23.01102,74.79772,Asia/Kolkata
1259841,Petlad,,petlad petlād,22.47681,72.79995,Asia/Kolkata
1259843,Pethapur,,pethāpur pethapur,23.26307,72.67386,Asia/Kolkata
1259855,Perundurai,,perundurai,11.27564,77.58794,Asia/Kolkata
1259857,Perumpavur,,perumpavur perumpāvūr,10.11544,76.47611,Asia/Kolkata
1259878,Periyanayakkanpalaiyam,,periyanayakkanpalaiyam,11.15255,76.95159,Asia/Kolkata
1259879,Periyakulam,,periyakulam,10.12268,77.54372,Asia/Kolkata
1259881,Perintalmanna,佩林塔尔曼纳,perintalmanna peilintaermanna 佩林塔尔曼纳,10.97724,76.22541,Asia/Kolkata
1259890,Peravurani,,peravurani,10.29035,79.20156,Asia/Kolkata
1259892,Peranampattu,,peranāmpattu peranampattu,12.9343,78.7189,Asia/Kolkata
1259896,Perambalur,佩拉姆巴卢尔,佩拉姆巴卢尔 peilamubaluer perambalur,11.23333,78.88333,Asia/Kolkata
1259905,Penukonda,,penukonda,14.08286,77.59473,Asia/Kolkata
1259907,Penugonda,,penugonda,16.65363,81.7455,Asia/Kolkata
1259916,Pennagaram,,pennāgaram pennagaram,12.13433,77.89525,Asia/Kolkata
1259917,Pennadam,,pennādam pennadam,11.40389,79.24156,Asia/Kolkata
1259931,Pen,,pen,18.73734,73.09603,Asia/Kolkata
1259939,Pehowa,佩霍瓦,peihuowa 佩霍瓦 pehowa,29.97897,76.58249,Asia/Kolkata
1259954,Peddapuram,,peddāpuram peddapuram,17.07701,82.13836,Asia/Kolkata
1259961,Peddapalli,,peddapalli,18.61357,79.37442,Asia/Kolkata
1259965,Peddanayakkanpalaiyam,,peddanāyakkanpālaiyam peddanayakkanpalaiyam,11.65104,78.50872,Asia/Kolkata
1259986,Pedana,,pedana,16.25582,81.14378,Asia/Kolkata
1259994,Payyanur,,payyanur,12.0935,75.20249,Asia/Kolkata
1260003,Pawayan,,pawāyan pawayan,28.06626,80.10305,Asia/Kolkata
1260014,Pavugada,,pavugada pāvugada,14.09953,77.28018,Asia/Kolkata
1260016,Pauri,包里,baoli pauri 包里,30.15286,78.7771,Asia/Kolkata
1260022,Pawni,,pawni,20.79229,79.63644,Asia/Kolkata
1260035,Patur,,patur pātūr,20.46093,76.93725,Asia/Kolkata
1260040,Pattukkottai,帕图科泰,patuketai pattukkottai 帕图科泰,10.42358,79.31949,Asia/Kolkata
1260041,Pattiyurgramam,,pattiyurgramam pattiyūrgrāmam,9.17744,76.50115,Asia/Kolkata
1260045,Patti,,patti,31.28092,74.85849,Asia/Kolkata
1260050,Pattan,,pattan,34.16125,74.55634,Asia/Kolkata
1260052,Pattambi,,pattāmbi pattambi,10.80005,76.18408,Asia/Kolkata
1260063,Patratu,,patratu patrātu,23.66505,85.30353,Asia/Kolkata
1260082,Patnagarh,,patnagarh patnāgarh,20.70833,83.13263,Asia/Kolkata
1260086,Patna,巴特那,巴特那 batena patna,25.59408,85.13563,Asia/Kolkata
1260107,Patiala,,patiala patiāla,30.33625,76.3922,Asia/Kolkata
1260120,Pathri,,pāthri pathri,19.2588,76.43412,Asia/Kolkata
1260129,Patharia,帕塔里亚,pataliya patharia 帕塔里亚,23.89921,79.19393,Asia/Kolkata
1260134,Pathardih,,pathardih pāthardih,23.6658,86.43166,Asia/Kolkata
1260135,Pathardi,,pathardi pāthardi,19.17279,75.17425,Asia/Kolkata
1260137,Pathankot,伯坦果德,伯坦果德 pathankot botanguode pathānkot,32.27484,75.65287,Asia/Kolkata
1260138,Pathanamthitta,,pathanāmthitta pathanamthitta,9.26667,76.78333,Asia/Kolkata
1260141,Pathalgaon,,pathalgaon,22.55656,83.46355,Asia/Kolkata
1260156,Pataudi,帕陶迪,pataodi 帕陶迪 pataudi,28.32547,76.77858,Asia/Kolkata
1260168,Patancheru,,patancheru,17.53334,78.2645,Asia/Kolkata
1260173,Patan,,patan pātan,23.8507,72.12963,Asia/Kolkata
1260178,Patamundai,,patāmundai patamundai,20.57806,86.56063,Asia/Kolkata
1260206,Pasighat,,pasighat pāsighāt,28.06631,95.32678,Asia/Kolkata
1260210,Pasan,,pasān pasan,22.84412,82.19823,Asia/Kolkata
1260221,Parvatsar,,parvatsar,26.88604,74.76602,Asia/Kolkata
1260222,Parvatipuram,,parvatipuram pārvatipuram,18.78392,83.42569,Asia/Kolkata
1260225,Parur,,parur parūr,10.1477,76.23,Asia/Kolkata
1260228,Partur,,partūr partur,19.59925,76.21541,Asia/Kolkata
1260274,Parola,帕罗拉,parola 帕罗拉 paluola,20.88098,75.11937,Asia/Kolkata
1260290,Parli Vaijnath,,parli vaijnath parli vaijnāth,18.85057,76.53163,Asia/Kolkata
1260304,Pariyapuram,,pariyāpuram pariyapuram,11.01667,75.86667,Asia/Kolkata
1260313,Parichhatgarh,,parichhatgarh parīchhatgarh,28.97841,77.93422,Asia/Kolkata
1260335,Pardi,,pārdi pardi,20.5087,72.94569,Asia/Kolkata
1260341,Parbhani,帕尔巴尼,paerbani parbhani 帕尔巴尼,19.26855,76.77081,Asia/Kolkata
1260354,Paravur Tekkumbhagam,,paravūr tekkumbhāgam paravur tekkumbhagam,8.7947,76.66798,Asia/Kolkata
1260363,Parassala,,parassala pārassāla,8.33869,77.15422,Asia/Kolkata
1260368,Parasia,,parāsia parasia,22.1913,78.75904,Asia/Kolkata
1260387,Paramagudi,,paramagudi,9.54633,78.5907,Asia/Kolkata
1260390,Paralakhemundi,,paralakhemundi,18.77619,84.09504,Asia/Kolkata
1260393,Paradip Garh,,paradip garh parādīp garh,20.31641,86.6085,Asia/Kolkata
1260406,Pappinissheri,,pāppinisshēri pappinissheri,11.95655,75.34034,Asia/Kolkata
1260417,Papanasam,帕帕纳萨姆,papanasamu papanasam 帕帕纳萨姆,10.92687,79.27056,Asia/Kolkata
1260421,Paonta Sahib,,pāonta sāhib paonta sahib,30.43666,77.62462,Asia/Kolkata
1260434,Panvel,潘韦尔,潘韦尔 panvel panweier,18.98878,73.11013,Asia/Kolkata
1260442,Panth Piplia,,panth piplia panth pīplia,24.19511,75.00603,Asia/Kolkata
1260448,Panruti,潘鲁蒂,panludi 潘鲁蒂 panruti,11.77662,79.55269,Asia/Kolkata
1260454,Panna,,panna,24.72094,80.18772,Asia/Kolkata
1260456,Ponmana,,ponmana,9.00798,76.52023,Asia/Kolkata
1260476,Panipat,,panipat,29.38747,76.96825,Asia/Kolkata
1260482,Panihati,,pānihāti panihati,22.69089,88.37404,Asia/Kolkata
1260527,Pandua,,pandua,23.07492,88.28637,Asia/Kolkata
1260543,Pandhurna,,pandhurna pāndhurnā,21.59556,78.52628,Asia/Kolkata
1260546,Pandharpur,潘达尔普尔,pandharpur pandaerpuer 潘达尔普尔,17.67924,75.33098,Asia/Kolkata
1260547,Pandharkawada,,pāndharkawada pandharkawada,20.02108,78.54628,Asia/Kolkata
1260553,French Rocks,,french rocks,12.50094,76.67416,Asia/Kolkata
1260556,Pandaria,,pandaria,22.22495,81.40994,Asia/Kolkata
1260607,Panjim,帕纳吉,panaji panjim 帕纳吉,15.49574,73.82624,Asia/Kolkata
1260609,Panakkudi,,panakkudi pānakkudi,8.322,77.57711,Asia/Kolkata
1260612,Panagar,,panagar panāgar,23.28539,79.99509,Asia/Kolkata
1260615,Pamuru,,pamuru pāmūru,15.09633,79.41174,Asia/Kolkata
1260618,Pampur,,pāmpur pampur,34.01515,74.91895,Asia/Kolkata
1260637,Palwal,帕尔瓦尔,palwal 帕尔瓦尔 paerwaer,28.14469,77.32546,Asia/Kolkata
1260667,Paloncha,,pāloncha paloncha,17.60184,80.70509,Asia/Kolkata
1260671,Palani,帕拉尼,帕拉尼 palani,10.45034,77.5209,Asia/Kolkata
1260674,Palmaner,,palmaner,13.2,78.74725,Asia/Kolkata
1260681,Pallippatti,,pallippatti,11.9399,78.40161,Asia/Kolkata
1260685,Pallikonda,,pallikonda,12.90518,78.9427,Asia/Kolkata
1260692,Pallavaram,,pallāvaram pallavaram,12.96796,80.15025,Asia/Kolkata
1260694,Pallappatti,,pallappatti,10.72057,77.87951,Asia/Kolkata
1260697,Palladam,,palladam,10.99175,77.28633,Asia/Kolkata
1260702,Palkonda,,pālkonda palkonda,18.60374,83.75568,Asia/Kolkata
1260707,Palitana,,palitana pālitāna,21.52519,71.82309,Asia/Kolkata
1260713,Palia Kalan,,palia kalan paliā kalān,28.43205,80.58137,Asia/Kolkata
1260716,Pali,,pali pāli,25.77276,73.32335,Asia/Kolkata
1260718,Pali,,pali pāli,23.36453,81.04374,Asia/Kolkata
1260728,Palakkad,帕拉卡德,帕拉卡德 palakade palakkad,10.77319,76.65366,Asia/Kolkata
1260730,Palghar,,palghar pālghar,19.69693,72.76543,Asia/Kolkata
1260734,Palera,帕莱拉,palaila 帕莱拉 palera,25.02013,79.22818,Asia/Kolkata
1260771,Palasa,,palāsa palasa,18.77257,84.41012,Asia/Kolkata
1260777,Palanpur,,palanpur pālanpur,24.17128,72.43827,Asia/Kolkata
1260792,Palakollu,,palakollu,16.5167,81.73,Asia/Kolkata
1260793,Palakkodu,,pālakkodu palakkodu,12.30696,78.07022,Asia/Kolkata
1260824,Pakur,,pakur,24.63925,87.84239,Asia/Kolkata
1260830,Pakala,,pakala pākāla,13.44903,79.11493,Asia/Kolkata
1260833,Paithan,派坦,paitan paithan 派坦,19.47506,75.38558,Asia/Kolkata
1260868,Pahasu,,pahasu pahāsu,28.1722,78.06376,Asia/Kolkata
1260909,Padrauna,伯德劳纳,padrauna 伯德劳纳 bodelaona,26.90403,83.98087,Asia/Kolkata
1260911,Padra,,padra,22.2398,73.08451,Asia/Kolkata
1260916,Padmapur,帕德马普尔,帕德马普尔 padmapur pademapuer,21.0,83.06667,Asia/Kolkata
1260918,Padmanabhapuram,,padmanabhapuram padmanābhapuram,8.24462,77.32581,Asia/Kolkata
1260925,Padiyanallur,,padiyanallur pādiyanallūr,13.20037,80.17606,Asia/Kolkata
1260938,Padampur,,padampur,29.70885,73.62539,Asia/Kolkata
1260940,Padampur,,padampur,20.99932,83.06325,Asia/Kolkata
1260942,Padam,,padam,33.46659,76.88488,Asia/Kolkata
1260954,Pachperwa,,pachperwa,27.51234,82.64297,Asia/Kolkata
1260959,Pachora,,pāchora pachora,20.66727,75.35305,Asia/Kolkata
1260960,Pachor,,pachor,23.70982,76.73387,Asia/Kolkata
1261008,Ottapalam,奥特塔普帕拉姆,aotetapupalamu ottapalam 奥特塔普帕拉姆,10.7735,76.37758,Asia/Kolkata
1261012,Dharashiv,奥斯马纳巴德,dharashiv aosimanabade 奥斯马纳巴德,18.18158,76.03889,Asia/Kolkata
1261039,Orai,,orai,25.99023,79.45334,Asia/Kolkata
1261045,Ongole,奥恩戈莱,奥恩戈莱 aoengelai ongole,15.50357,80.04454,Asia/Kolkata
1261049,Omalur,,omalur,11.74099,78.04559,Asia/Kolkata
1261066,Okha,,okha,22.46756,69.07002,Asia/Kolkata
1261068,Ozar,奥扎尔,aozhaer 奥扎尔 ozar,20.09473,73.92816,Asia/Kolkata
1261084,Od,,od,22.62104,73.11725,Asia/Kolkata
1261086,Obra,,obra,24.41863,82.98797,Asia/Kolkata
1261110,Nuzvid,,nūzvīd nuzvid,16.78854,80.84593,Asia/Kolkata
1261122,Nurpur,,nūrpur nurpur,29.14956,78.4084,Asia/Kolkata
1261145,Nuh,,nūh nuh,28.10296,77.00144,Asia/Kolkata
1261162,Nowrangapur,,nowrangapur,19.23114,82.54826,Asia/Kolkata
1261163,Nagaon,,nagaon,26.35,92.66667,Asia/Kolkata
1261164,Nowgong,,nowgong,25.06136,79.44125,Asia/Kolkata
1261181,North Lakhimpur,北勒金布尔,north lakhimpur 北勒金布尔 beileijinbuer,27.23517,94.10357,Asia/Kolkata
1261186,North Guwahati,,north guwahati north guwāhāti,26.19749,91.7202,Asia/Kolkata
1261205,Nongstoin,农斯多因,nongsiduoyin nongstoin 农斯多因,25.51704,91.26484,Asia/Kolkata
1261208,Nongpoh,农博,nongbo nongpoh 农博,25.9023,91.87694,Asia/Kolkata
1261227,Nokha,,nokha,27.56155,73.47141,Asia/Kolkata
1261234,Nohar,诺哈尔,nohar 诺哈尔 nuohaer,29.18292,74.77064,Asia/Kolkata
1261242,Noamundi,,noāmundi noamundi,22.16094,85.50416,Asia/Kolkata
1261258,Nizamabad,,nizāmābād nizamabad,18.67154,78.0988,Asia/Kolkata
1261279,Nisang,,nīsang nisang,29.69229,76.75464,Asia/Kolkata
1261285,Nirmali,,nirmāli nirmali,26.31397,86.58537,Asia/Kolkata
1261288,Nirmal,尼尔马尔,niermaer 尼尔马尔 nirmal,19.09685,78.34407,Asia/Kolkata
1261309,Nipani,,nipani nipāni,16.399,74.38285,Asia/Kolkata
1261342,Neem ka Thana,,neem ka thana,27.73976,75.78652,Asia/Kolkata
1261369,Nimbahera,,nimbahera nīmbāhera,24.62166,74.67999,Asia/Kolkata
1261375,Nimaparha,,nimāparha nimaparha,20.05756,86.00436,Asia/Kolkata
1261378,Nimaj,,nīmāj nimaj,26.14995,74.00094,Asia/Kolkata
1261382,Nilokheri,,nilokheri nīlokheri,29.83671,76.93191,Asia/Kolkata
1261394,Nileshwar,,nileshwar nīlēshwar,12.25953,75.1352,Asia/Kolkata
1261396,Nilanga,尼朗格阿,nilanga nilanggea 尼朗格阿,18.11675,76.75279,Asia/Kolkata
1261398,Nilambur,,nilambūr nilambur,11.27271,76.22571,Asia/Kolkata
1261401,Nilakottai,,nilakottai,10.165,77.85024,Asia/Kolkata
1261402,Nilagiri,尼拉吉里,尼拉吉里 nilajili nilagiri,21.46235,86.76794,Asia/Kolkata
1261415,Nihtaur,,nihtaur,29.32416,78.38724,Asia/Kolkata
1261446,Nidadavole,,nidadavole,16.90572,81.67222,Asia/Kolkata
1261451,Nichlaul,尼奇劳尔,niqilaoer nichlaul 尼奇劳尔,27.31247,83.7253,Asia/Kolkata
1261468,Ngur,,ngur ngūr,23.53798,93.3732,Asia/Kolkata
1261470,Neyyattinkara,,neyyattinkara neyyāttinkara,8.39854,77.08586,Asia/Kolkata
1261473,Neyveli,内伊韦利,neiyiweili 内伊韦利 neyveli,11.60877,79.4994,Asia/Kolkata
1261481,New Delhi,新德里,new delhi xindeli 新德里,28.62137,77.2148,Asia/Kolkata
1261512,Neral,,neral,19.02475,73.31688,Asia/Kolkata
1261515,Ner,,ner,20.48971,77.86632,Asia/Kolkata
1261517,Nepanagar,,nepānagar nepanagar,21.4538,76.39335,Asia/Kolkata
1261529,Nellore,內洛爾,neiluoer nellore 內洛爾,14.44992,79.98697,Asia/Kolkata
1261531,Nellimarla,,nellimarla,18.15619,83.44727,Asia/Kolkata
1261532,Nellikkuppam,,nellikkuppam,11.77554,79.67016,Asia/Kolkata
1261539,Nelamangala,,nelamangala,13.09978,77.39364,Asia/Kolkata
1261553,Nedumangad,,nedumangād nedumangad,8.60267,77.00139,Asia/Kolkata
1261564,Nazareth,,nazareth,8.56102,77.97214,Asia/Kolkata
1261567,Nayudupet,,nayudupet nāyudupet,13.90742,79.89465,Asia/Kolkata
1261580,Nayagarh,,nayagarh nayāgarh,20.12882,85.09626,Asia/Kolkata
1261598,Nawanshahr,纳万斯哈赫尔,nawansihaheer 纳万斯哈赫尔 nawanshahr,31.1245,76.11613,Asia/Kolkata
1261604,Nawapara,,nawāpāra nawapara,20.97173,81.85884,Asia/Kolkata
1261613,Nawalgarh,纳瓦尔加尔,nawalgarh 纳瓦尔加尔 nawaerjiaer,27.85161,75.27384,Asia/Kolkata
1261614,Niwai,,niwai,26.36073,75.91836,Asia/Kolkata
1261631,Nawada,,nawada nawāda,24.8867,85.54364,Asia/Kolkata
1261639,Nawabganj,,nawābganj nawabganj,28.54103,79.63462,Asia/Kolkata
1261641,Nawabganj,,nawābganj nawabganj,26.93129,81.19841,Asia/Kolkata
1261642,Nawabganj,,nawābganj nawabganj,26.86396,82.14103,Asia/Kolkata
1261647,Nawa,,nawa nāwa,27.0195,75.00226,Asia/Kolkata
1261653,Navsari,,navsari,20.94237,72.92467,Asia/Kolkata
1261664,Navapur,,navāpur navapur,21.16157,73.79399,Asia/Kolkata
1261667,Navalgund,,navalgund,15.55877,75.35305,Asia/Kolkata
1261669,Navadwip,,navadwīp navadwip,23.4067,88.36861,Asia/Kolkata
1261672,Nautanwa,,nautanwa,27.42752,83.41789,Asia/Kolkata
1261696,Naugachhia,,naugachhia,25.38807,87.09906,Asia/Kolkata
1261699,Naubatpur,,naubatpur,25.49856,84.96084,Asia/Kolkata
1261705,Natham,,natham,10.22776,78.22969,Asia/Kolkata
1261711,Nathdwara,,nāthdwāra nathdwara,24.93805,73.82392,Asia/Kolkata
1261714,Nateputa,,nāteputa nateputa,17.89895,74.75222,Asia/Kolkata
1261721,Nasrullahganj,,nasrullāhganj nasrullahganj,22.6837,77.27069,Asia/Kolkata
1261722,Nasriganj,,nāsriganj nasriganj,25.0514,84.32839,Asia/Kolkata
1261726,Naspur,,naspur nāspur,18.84577,79.46165,Asia/Kolkata
1261727,Nasirabad,,nasirabad nasīrābād,26.30473,74.73364,Asia/Kolkata
1261731,Nashik,纳西克,纳西克 nashik naxike,19.99727,73.79096,Asia/Kolkata
1261736,Narwar,,narwar,25.6439,77.9129,Asia/Kolkata
1261739,Narwana,,narwana narwāna,29.59903,76.11927,Asia/Kolkata
1261748,Narsipatnam,,narsīpatnam narsipatnam,17.66709,82.61245,Asia/Kolkata
1261752,Narsinghgarh,,narsinghgarh,23.70758,77.09319,Asia/Kolkata
1261754,Narsimhapur,,narsimhapur,22.94936,79.18357,Asia/Kolkata
1261760,Narsampet,,narsampet,17.92786,79.89227,Asia/Kolkata
1261767,Naroli,,naroli,20.27354,72.94167,Asia/Kolkata
1261771,Narnaund,,narnaund nārnaund,29.22047,76.14278,Asia/Kolkata
1261772,Narnaul,纳尔瑙尔,纳尔瑙尔 narnaul naernaoer,28.04444,76.10833,Asia/Kolkata
1261782,Narkher,,narkher,21.47231,78.53415,Asia/Kolkata
1261784,Narkatiaganj,,narkatiāganj narkatiaganj,27.10383,84.46185,Asia/Kolkata
1261800,Nargund,纳尔古恩德,纳尔古恩德 nargund naerguende,15.72299,75.38666,Asia/Kolkata
1261809,Narela,,narela,28.85267,77.09288,Asia/Kolkata
1261810,Naregal,,naregal,15.57316,75.80805,Asia/Kolkata
1261823,Narayanpet,,nārāyanpet narayanpet,16.74799,77.4954,Asia/Kolkata
1261826,Narayankher,,nārāyankher narayankher,18.03413,77.77284,Asia/Kolkata
1261828,Naraingarh,纳朗格阿尔,纳朗格阿尔 naraingarh nalanggeaer,30.47798,77.12804,Asia/Kolkata
1261835,Naravarikuppam,,naravarikuppam nāravārikuppam,13.19133,80.18473,Asia/Kolkata
1261837,Naraura,,naraura,28.20147,78.38723,Asia/Kolkata
1261839,Narauli,,narauli,28.48547,78.71484,Asia/Kolkata
1261848,Narasaraopet,纳拉萨拉奥佩特,narasaraopet nalasalaaopeite 纳拉萨拉奥佩特,16.23488,80.04927,Asia/Kolkata
1261852,Narasapur,纳尔萨普尔,naersapuer 纳尔萨普尔 narasapur,16.43425,81.69845,Asia/Kolkata
1261853,Narasannapeta,,narasannapeta,18.41428,84.04463,Asia/Kolkata
1261864,Narakal,,narakal,10.03833,76.2221,Asia/Kolkata
1261870,Narainpur,,nārāinpur narainpur,19.71794,81.24437,Asia/Kolkata
1261871,Naraini,,naraini,25.19033,80.475,Asia/Kolkata
1261872,Naraina,,naraina,26.79069,75.20608,Asia/Kolkata
1261882,Napasar,,napasar napāsar,27.96059,73.55913,Asia/Kolkata
1261901,Nanpara,,nanpara nānpāra,27.86459,81.50036,Asia/Kolkata
1261910,Nanjangud,,nanjangud nanjangūd,12.11764,76.68397,Asia/Kolkata
1261913,Nangloi Jat,,nangloi jat nāngloi jāt,28.67957,77.06799,Asia/Kolkata
1261922,Nangal,,nangal,31.38966,76.37574,Asia/Kolkata
1261927,Nandyal,,nandyal nandyāl,15.47799,78.4836,Asia/Kolkata
1261931,Nandurbar,南杜尔巴尔,南杜尔巴尔 nanduerbaer nandurbar,21.36671,74.24051,Asia/Kolkata
1261932,Nandura,,nandura nāndūra,20.83417,76.45924,Asia/Kolkata
